"RA_anom","1_Nao Obrigatoria_Aprovado","1_Nao Obrigatoria_Desistencia","1_Nao Obrigatoria_Reprovado","1_Obrigatória_Aprovado","1_Obrigatória_Desistencia","1_Obrigatória_Reprovado","2_Nao Obrigatoria_Aprovado","2_Nao Obrigatoria_Desistencia","2_Nao Obrigatoria_Reprovado","2_Obrigatória_Aprovado","2_Obrigatória_Desistencia","2_Obrigatória_Reprovado","3_Nao Obrigatoria_Aprovado","3_Nao Obrigatoria_Desistencia","3_Nao Obrigatoria_Reprovado","3_Obrigatória_Aprovado","3_Obrigatória_Desistencia","3_Obrigatória_Reprovado","4_Nao Obrigatoria_Aprovado","4_Nao Obrigatoria_Desistencia","4_Nao Obrigatoria_Reprovado","4_Obrigatória_Aprovado","4_Obrigatória_Desistencia","4_Obrigatória_Reprovado","5_Nao Obrigatoria_Aprovado","5_Nao Obrigatoria_Desistencia","5_Nao Obrigatoria_Reprovado","5_Obrigatória_Aprovado","5_Obrigatória_Desistencia","5_Obrigatória_Reprovado","6_Nao Obrigatoria_Aprovado","6_Nao Obrigatoria_Desistencia","6_Nao Obrigatoria_Reprovado","6_Obrigatória_Aprovado","6_Obrigatória_Desistencia","6_Obrigatória_Reprovado","7_Nao Obrigatoria_Aprovado","7_Nao Obrigatoria_Desistencia","7_Nao Obrigatoria_Reprovado","7_Obrigatória_Aprovado","7_Obrigatória_Desistencia","7_Obrigatória_Reprovado","8_Nao Obrigatoria_Aprovado","8_Nao Obrigatoria_Desistencia","8_Nao Obrigatoria_Reprovado","8_Obrigatória_Aprovado","8_Obrigatória_Desistencia","8_Obrigatória_Reprovado","9_Nao Obrigatoria_Aprovado","9_Nao Obrigatoria_Desistencia","9_Nao Obrigatoria_Reprovado","9_Obrigatória_Aprovado","9_Obrigatória_Desistencia","9_Obrigatória_Reprovado","10_Nao Obrigatoria_Aprovado","10_Nao Obrigatoria_Desistencia","10_Nao Obrigatoria_Reprovado","10_Obrigatória_Aprovado","10_Obrigatória_Desistencia","10_Obrigatória_Reprovado","11_Nao Obrigatoria_Aprovado","11_Nao Obrigatoria_Desistencia","11_Nao Obrigatoria_Reprovado","11_Obrigatória_Aprovado","11_Obrigatória_Desistencia","11_Obrigatória_Reprovado","12_Nao Obrigatoria_Aprovado","12_Nao Obrigatoria_Desistencia","12_Nao Obrigatoria_Reprovado","12_Obrigatória_Aprovado","12_Obrigatória_Desistencia","12_Obrigatória_Reprovado","13_Nao Obrigatoria_Aprovado","13_Nao Obrigatoria_Desistencia","13_Nao Obrigatoria_Reprovado","13_Obrigatória_Aprovado","13_Obrigatória_Desistencia","13_Obrigatória_Reprovado","14_Nao Obrigatoria_Aprovado","14_Nao Obrigatoria_Desistencia","14_Nao Obrigatoria_Reprovado","14_Obrigatória_Aprovado","14_Obrigatória_Reprovado","15_Nao Obrigatoria_Aprovado","15_Nao Obrigatoria_Desistencia","15_Nao Obrigatoria_Reprovado","15_Obrigatória_Aprovado","15_Obrigatória_Reprovado","16_Nao Obrigatoria_Aprovado","16_Nao Obrigatoria_Desistencia","16_Nao Obrigatoria_Reprovado","16_Obrigatória_Aprovado","17_Nao Obrigatoria_Aprovado","17_Nao Obrigatoria_Desistencia","17_Nao Obrigatoria_Reprovado","17_Obrigatória_Aprovado","17_Obrigatória_Reprovado","18_Nao Obrigatoria_Aprovado","18_Obrigatória_Aprovado","DESCRICAOEGRESSO","PAAIS","SEXO","ESTADOCIVIL","TIPOFORMACAOANTERIOR","NATUREZAESCOLAANTERIOR","DTNASC","NOTAVESTIBULAR","CR","ras","Censura"
"1968e525",0,0,0,2,0,3,1,0,0,3,1,1,1,0,0,2,1,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",1,"F","S","S","2º Grau Publico","12/31/1993",450,"0.4028","1968e525",1
"198905b3",0,0,2,3,1,3,1,1,1,2,0,0,2,1,1,2,0,0,0,0,0,1,0,2,2,1,0,1,0,0,1,0,0,1,0,3,0,1,0,2,0,1,1,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","4/23/1981",539.81,"0.4461","198905b3",1
"19d0b68e",1,0,1,5,0,2,0,0,0,4,0,0,1,1,0,2,1,1,2,1,0,2,1,1,3,1,0,0,0,2,3,2,0,3,0,0,2,2,1,2,0,1,1,2,1,4,0,1,0,0,0,1,0,0,0,1,3,1,0,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","7/5/1984",619.09,"0.6442","19d0b68e",0
"19ecb56a",0,0,0,5,0,0,0,0,0,4,0,1,0,0,0,5,0,1,1,1,0,4,0,0,4,0,0,2,0,0,2,1,1,2,0,0,1,2,1,2,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Publico","11/10/1986",464.58,"0.6877","19ecb56a",0
"19f38851",0,0,3,3,0,2,0,0,2,2,0,0,0,1,0,4,0,0,2,0,1,3,0,0,0,1,1,1,0,0,2,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,3,0,0,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Tecnico Publico","8/23/1975",504.21,"0.5327","19f38851",0
"1a5d3aa2",2,0,0,9,1,3,2,0,1,3,0,6,3,1,0,3,1,5,3,1,0,7,1,6,1,0,2,1,0,7,1,0,3,2,0,5,1,0,1,2,0,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","3/9/1985",531.83,"0.3538","1a5d3aa2",1
"1a70dff5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","12/29/1976",571.94,"-10,000","1a70dff5",1
"1ab2efb2",0,0,6,4,0,3,0,0,0,1,0,1,0,0,0,4,0,0,0,1,0,2,0,0,1,0,0,2,0,0,2,1,0,4,1,0,4,0,0,2,0,0,3,2,0,0,1,0,0,4,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","4/22/1982",529.09,"0.7472","1ab2efb2",0
"1adc84b4",2,0,2,0,0,3,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,2,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","G","Superior Publico","6/13/1986",494,"0.4027","1adc84b4",1
"1b0d8bad",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","C","S","2º Grau Publico","11/7/1967",496.11,"0.7393","1b0d8bad",0
"1b62326c",0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,3,0,2,1,0,0,3,0,0,2,0,0,2,0,0,1,0,0,5,0,0,3,1,0,2,0,0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",1,"F","S","S","2º Grau Tecnico Publico","8/14/1990",533,"0.7120","1b62326c",0
"1b72711f",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reingresso",0,"M","S","S","2º Grau Particular","8/11/1995",454,"0.0904","1b72711f",1
"1b812660",0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reingresso",0,"M","S","S","2º Grau Particular","4/26/1982",496,"0.1500","1b812660",1
"1ba924d8",3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Tecnico Publico","3/23/1983",570.04,"0.7372","1ba924d8",1
"1bdc4e7b",1,1,0,10,0,2,2,0,0,3,0,0,4,0,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","1/20/1986",550.9,"0.7060","1bdc4e7b",1
"1c09a778",0,0,0,5,0,1,0,1,0,3,0,0,0,0,1,3,0,1,1,0,1,1,0,0,0,0,1,2,0,0,2,0,1,2,0,0,0,1,1,2,0,0,1,1,1,1,0,0,3,0,0,1,0,1,1,2,2,1,0,0,2,2,1,1,0,0,2,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","3/2/1977",652.23,"0.6266","1c09a778",0
"1c105bf1",0,0,1,4,0,1,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"F","S","S","2º Grau Particular","9/1/1980",566.06,"0.3602","1c105bf1",1
"1c1480d7",0,0,0,5,0,1,0,0,0,2,0,3,0,0,0,1,1,2,1,0,0,2,0,3,0,2,1,2,0,1,1,0,3,4,0,1,2,0,0,2,0,2,0,0,2,1,0,3,2,0,0,4,0,0,2,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Publico","11/8/1986",586.73,"0.4896","1c1480d7",0
"1c173635",0,0,1,4,0,0,0,0,1,3,0,0,0,0,0,5,0,0,1,0,0,3,0,0,1,0,0,2,0,0,0,0,1,4,0,0,1,1,2,2,0,0,4,1,0,0,1,0,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Publico","9/28/1983",535.37,"0.6548","1c173635",0
"1c21357f",0,0,0,5,0,1,0,0,0,4,0,0,1,0,0,5,0,0,2,0,0,4,0,0,3,0,0,3,0,0,3,0,0,3,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","7/2/1986",543.53,"0.8107","1c21357f",0
"1c26b6b5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",0,"M","S","S","(null)","5/18/1996",524.9,"-10,000","1c26b6b5",1
"1c6206a",0,0,0,2,0,3,1,0,0,4,0,1,0,1,0,2,1,2,2,1,0,3,0,0,0,1,0,4,0,0,0,0,0,4,0,0,3,1,0,3,0,0,3,1,0,3,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",1,"M","S","S","2º Grau Publico","2/24/1987",532.75,"0.6226","1c6206a",0
"1c835bb8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reingresso",0,"M","C","S","2º Grau Tecnico Publico","7/12/1964",693.21,"0.0000","1c835bb8",1
"1c9192e0",0,0,0,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reingresso",0,"F","S","G","Superior Publico","11/23/1990",629,"0.4913","1c9192e0",1
"1ce5ba3b",0,0,0,5,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",0,"F","S"," ","(null)","8/29/1995",515,"0.5113","1ce5ba3b",1
"1cedde8",0,1,0,3,0,4,0,0,0,4,0,0,1,2,0,3,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0,4,0,0,4,0,1,2,0,0,5,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","11/21/1979",598.29,"0.6523","1cedde8",0
"1d28ae44",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reingresso",0,"M","S","S","2º Grau Particular","1/21/1978",599.61,"0.0000","1d28ae44",1
"1d47f98b",0,0,0,5,0,1,0,0,0,3,0,2,0,0,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,1,0,1,0,1,0,4,0,0,1,0,0,3,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","G","2º Grau Particular","6/8/1985",569.21,"0.3764","1d47f98b",1
"1d4ae3e6",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reingresso",0,"F","S","S","2º Grau Particular","1/23/1989",501,"0.0900","1d4ae3e6",1
"1da5a649",1,0,3,2,0,0,0,1,2,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2,3,0,0,2,0,0,5,0,0,2,1,2,1,0,0,1,0,2,3,0,0,2,2,0,2,0,0,3,0,2,1,0,0,2,1,0,2,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","3/11/1977",491.69,"0.5194","1da5a649",0
"1dc89c15",0,0,0,5,0,1,0,0,0,2,0,3,1,1,0,4,0,0,2,0,0,3,0,0,3,0,0,1,0,1,3,0,0,3,0,0,4,0,0,1,0,1,2,1,0,3,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","1/15/1986",544.12,"0.6934","1dc89c15",0
"1e187822",0,1,0,8,0,1,2,0,0,3,1,3,0,0,0,6,0,2,1,1,0,1,0,2,2,1,0,2,0,0,2,0,0,1,0,2,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"F","S","S","2º Grau Tecnico Publico","8/24/1984",496.7,"0.5514","1e187822",1
"1e1afbbf",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",0,"F","S","S","(null)","8/14/1996",502.8,"-10,000","1e1afbbf",1
"1e236105",0,0,0,6,0,2,0,0,0,3,0,1,0,0,0,4,1,0,1,0,0,5,0,0,2,0,0,4,0,0,4,0,0,4,0,0,1,1,6,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",0,"F","S","S","2º Grau Particular","6/29/1993",508,"0.7312","1e236105",1
"1e9c286d",0,0,0,2,0,4,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",0,"M","S","S","2º Grau Particular","4/21/1994",445,"0.4168","1e9c286d",1
"1eab1e58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","5/28/1986",569.21,"-10,000","1eab1e58",1
"1eb0f845",3,0,0,3,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","4/30/1979",624.05,"0.6486","1eb0f845",1
"1eea1a22",2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","8/23/1982",642.05,"0.8590","1eea1a22",1
"1f03b348",0,0,0,5,0,0,0,0,0,4,0,0,0,0,2,3,0,0,1,0,0,4,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","10/5/1982",523.68,"0.7196","1f03b348",0
"1f078660",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",1,"M","S","S","(null)","8/1/1997",498.1,"-10,000","1f078660",1
"1f11eaaf",0,0,0,2,0,4,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",0,"M","S"," ","(null)","5/15/1996",452,"0.4517","1f11eaaf",1
"1f1b7308",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reingresso",0,"M","S","S","2º Grau Particular","1/10/1989",548.73,"0.0000","1f1b7308",1
"1f201d28",0,0,3,3,0,7,0,1,0,1,0,2,1,0,0,3,0,0,3,1,0,2,0,0,1,0,0,2,0,0,0,0,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","11/19/1985",509,"0.5971","1f201d28",0
"1f7cae42",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reingresso",1,"F","C","S","2º Grau Tecnico Publico","9/10/1993",453,"0.0000","1f7cae42",1
"1f9e8687",1,0,0,5,0,0,0,0,3,1,0,0,0,0,3,1,0,0,0,0,2,3,0,0,0,0,3,1,0,0,2,0,3,1,0,0,0,0,1,3,0,0,1,0,1,3,0,0,3,0,3,0,0,0,0,1,2,4,0,0,2,0,1,1,0,0,3,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","9/26/1976",598.26,"0.5082","1f9e8687",0
"1fc3ee9c",1,0,1,4,0,1,0,1,1,3,0,0,0,0,2,2,0,0,0,0,1,3,0,0,2,0,2,1,0,0,2,2,0,1,0,0,0,0,2,2,0,0,0,1,1,4,0,0,2,1,1,2,0,0,4,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","3/4/1976",564.39,"0.5521","1fc3ee9c",0
"1fc5bf91",0,0,0,5,0,0,0,0,0,3,0,1,1,0,0,4,0,2,3,0,0,1,0,0,1,0,1,2,0,0,2,0,0,4,0,0,4,0,0,2,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","C","S","2º Grau Particular","7/13/1983",528.52,"0.7042","1fc5bf91",0
